epoch,train_entropy,train_loss,train_loss_policy,train_loss_value,train_num_data,execution_time
1247,5.89693,0.08204,0.0468392,0.0352008,1592,0.14752
1248,5.87715,0.0757716,0.0460944,0.0296772,1592,0.14087
1249,5.87654,0.0759505,0.0458195,0.030131,1592,0.14037
1250,5.89262,0.0749451,0.0446146,0.0303305,1592,0.13531
1251,5.89928,0.0739656,0.0432395,0.0307261,1592,0.14754
1252,5.88733,0.0696161,0.0421501,0.027466,1592,0.14206
1253,5.87958,0.0728863,0.0414764,0.0314099,1592,0.13504
1254,5.88332,0.0692051,0.0401235,0.0290816,1592,0.13552
1255,5.88684,0.0692674,0.0399212,0.0293462,1592,0.14438
1256,5.8828,0.065278,0.0394141,0.0258639,1592,0.1352
1257,5.88442,0.0665718,0.0383352,0.0282366,1592,0.13585
1258,5.88048,0.0650712,0.0381559,0.0269153,1592,0.1343
1259,5.88418,0.066351,0.0381094,0.0282416,1592,0.13411
1260,5.88363,0.0672185,0.0376443,0.0295742,1592,0.1341
1261,5.88088,0.0648913,0.0373185,0.0275728,1592,0.14309
1262,5.88004,0.0662934,0.0370589,0.0292345,1592,0.14568
1263,5.87826,0.0647963,0.0368476,0.0279488,1592,0.14366
1264,5.87629,0.0600209,0.0364407,0.0235802,1592,0.14515
1265,5.88187,0.0583189,0.0360468,0.0222721,1592,0.14064
1266,5.88631,0.0603893,0.0364962,0.0238931,1592,0.14459
1267,5.88107,0.0554583,0.0359173,0.0195409,1592,0.14235
1268,5.87049,0.054885,0.0359757,0.0189093,1592,0.14435
1269,5.87184,0.0544195,0.0352068,0.0192127,1592,0.14509
1270,5.87979,0.0508374,0.035129,0.0157084,1592,0.13837
1271,5.87911,0.0502569,0.035075,0.0151819,1592,0.14647
1272,5.87846,0.0504211,0.0349804,0.0154407,1592,0.13806
1273,5.8766,0.0496768,0.0350552,0.0146217,1592,0.14292
1274,5.88011,0.0501887,0.0344455,0.0157432,1592,0.13642
1275,5.8766,0.0475292,0.0340923,0.0134368,1592,0.1386
1276,5.87623,0.0496657,0.0341004,0.0155653,1592,0.13262
1277,5.87695,0.0484752,0.0343571,0.0141181,1592,0.14065
1278,5.87312,0.0491586,0.0339728,0.0151858,1592,0.13526
1279,5.87612,0.0495292,0.0336754,0.0158539,1592,0.13486
1280,5.87841,0.0472166,0.0332229,0.0139937,1592,0.14053
1281,5.88159,0.138438,0.0773932,0.0610444,1960,118.155
1282,5.88751,0.0962775,0.0739534,0.0223241,1960,0.16016
1283,5.89372,0.0896514,0.0705886,0.0190628,1960,0.1468
1284,5.88013,0.0840573,0.0679113,0.016146,1960,0.15192
1285,5.87654,0.081947,0.0664134,0.0155335,1960,0.15147
1286,5.88564,0.0803622,0.0651244,0.0152379,1960,0.15319
1287,5.88243,0.0782789,0.064141,0.0141379,1960,0.14658
1288,5.87457,0.0763077,0.0628549,0.0134527,1960,0.15455
1289,5.87881,0.0758347,0.0617483,0.0140864,1960,0.14988
1290,5.88219,0.0750953,0.0605479,0.0145475,1960,0.15179
1291,5.87659,0.0725136,0.05942,0.0130935,1960,0.15579
1292,5.87387,0.0715624,0.0583316,0.0132308,1960,0.1463
1293,5.87649,0.0709509,0.0574054,0.0135455,1960,0.15206
1294,5.87547,0.0699654,0.05674,0.0132253,1960,0.15366
1295,5.87188,0.0691475,0.0559877,0.0131598,1960,0.15786
1296,5.87229,0.0685091,0.0553195,0.0131896,1960,0.15453
1297,5.87286,0.06822,0.054839,0.0133811,1960,0.1549
1298,5.87002,0.0671354,0.0542412,0.0128941,1960,0.15676
1299,5.86864,0.0668624,0.05376,0.0131024,1960,0.15296
1300,5.87009,0.066383,0.0532225,0.0131605,1960,0.14943
1301,5.86929,0.0660614,0.0527799,0.0132815,1960,0.29106
1302,5.86763,0.0654837,0.0523336,0.0131501,1960,0.14565
1303,5.86747,0.0648427,0.0518336,0.013009,1960,0.1564
1304,5.86737,0.0645389,0.0513897,0.0131491,1960,0.14842
1305,5.86648,0.0641126,0.050982,0.0131306,1960,0.15557
1306,5.86734,0.0635614,0.0505274,0.013034,1960,0.14945
1307,5.87188,0.749259,0.100757,0.648502,2336,0.24525
1308,5.89694,0.59584,0.0910409,0.504799,2336,0.2294
1309,5.8363,0.572409,0.0977328,0.474677,2336,0.22703
1310,5.83234,0.429346,0.0887831,0.340563,2336,0.23524
1311,5.89329,0.398419,0.0865842,0.311835,2336,0.23687
1312,5.88288,0.328499,0.0847036,0.243795,2336,0.22963
1313,5.85989,0.284052,0.0811394,0.202913,2336,0.22839
1314,5.85618,0.218092,0.0785562,0.139535,2336,0.23595
1315,5.86984,0.179511,0.0786107,0.1009,2336,0.24044
1316,5.85897,0.125178,0.0745636,0.0506146,2336,0.23178
1317,5.858,0.110343,0.0724415,0.0379016,2336,0.22513
1318,5.86059,0.103201,0.0732914,0.02991,2336,0.23201
1319,5.85409,0.0981879,0.070471,0.0277169,2336,0.23144
1320,5.8539,0.0902408,0.0683637,0.0218771,2336,0.23238
1321,5.84604,0.0906573,0.0692923,0.021365,2336,0.23913
1322,5.85221,0.0891118,0.06679,0.0223218,2336,0.2287
1323,5.84785,0.0876469,0.0661592,0.0214877,2336,0.22864
1324,5.85106,0.087816,0.0643349,0.0234811,2336,0.23186
1325,5.84581,0.0869784,0.0644843,0.0224941,2336,0.23683
1326,5.84777,0.0846117,0.0625109,0.0221009,2336,0.23902
1327,5.84594,0.0838446,0.0621769,0.0216677,2336,0.2308
1328,5.84333,0.0823423,0.0628432,0.019499,2336,0.2345
1329,5.84565,0.0816761,0.0623841,0.0192921,2336,0.2287
1330,5.84141,0.0785024,0.0609553,0.0175471,2336,0.22604
1331,5.85282,0.0794141,0.0598538,0.0195602,2336,0.23645
1332,5.83274,0.0790544,0.0593239,0.0197305,2336,0.23685
1333,5.84855,0.078377,0.0584747,0.0199023,2336,0.23883
1334,5.84696,0.0768933,0.0580649,0.0188284,2336,0.23782
1335,5.83945,0.0764508,0.058082,0.0183688,2336,0.22922
1336,5.8418,0.0756685,0.0569608,0.0187077,2336,0.23535
1337,5.84285,0.0746412,0.0572137,0.0174276,2336,0.23122
1338,5.83797,0.0715092,0.0549286,0.0165806,2336,0.2382
1339,5.84328,0.0739239,0.0549938,0.01893,2336,0.22813
1340,5.83812,0.0758197,0.0552778,0.0205419,2336,0.22776
1341,5.838,0.073343,0.0548764,0.0184666,2336,0.23828
1342,5.83545,0.0727258,0.0543236,0.0184022,2336,0.31596
1343,5.83846,0.0744195,0.0542272,0.0201923,2336,0.22909
1344,5.83917,0.0712202,0.0533514,0.0178688,2336,0.22994
1345,5.84049,0.0713458,0.0529524,0.0183934,2336,0.23865
1346,5.83054,0.0675843,0.0518935,0.0156908,2336,0.24479
1347,5.83742,0.0677575,0.0515197,0.0162378,2336,0.23498
1348,5.84197,0.573386,0.0846364,0.488749,2712,0.59482
1349,5.86528,0.469653,0.0781466,0.391507,2712,0.23664
1350,5.85174,0.336047,0.0771475,0.2589,2712,0.23655
1351,5.8665,0.281248,0.0733486,0.2079,2712,0.24034
1352,5.85738,0.25366,0.0721887,0.181472,2712,0.24
1353,5.83968,0.231543,0.0707438,0.160799,2712,0.24088
1354,5.86022,0.198736,0.0682753,0.130461,2712,0.24157
1355,5.84893,0.187398,0.0660563,0.121342,2712,0.24079
1356,5.83821,0.176294,0.0645481,0.111746,2712,0.24172
1357,5.8466,0.161815,0.0631346,0.0986801,2712,0.23836
1358,5.84394,0.122544,0.0626731,0.0598708,2712,0.23763
1359,5.84262,0.105323,0.0617682,0.0435548,2712,0.2381
1360,5.83533,0.0962863,0.0608855,0.0354009,2712,0.23989
1361,5.83702,0.083451,0.0595967,0.0238542,2712,0.23827
1362,5.83401,0.0809045,0.0594037,0.0215007,2712,0.2389
1363,5.83702,0.0789862,0.0583271,0.0206591,2712,0.23717
1364,5.83771,0.078516,0.0578045,0.0207115,2712,0.2496
1365,5.83404,0.0768562,0.0567995,0.0200568,2712,0.24693
1366,5.83469,0.0759556,0.0561404,0.0198152,2712,0.25
1367,5.83504,0.0760569,0.0554387,0.0206183,2712,0.241
1368,5.8322,0.0754569,0.0550642,0.0203927,2712,0.24213
1369,5.83131,0.0744263,0.0544128,0.0200135,2712,0.24218
1370,5.83277,0.0736683,0.0538078,0.0198606,2712,0.2376
1371,5.83128,0.0731733,0.0534122,0.0197611,2712,0.24121
1372,5.83001,0.0729998,0.05284,0.0201598,2712,0.23692
1373,5.85838,0.826421,0.171997,0.654425,5840,0.63605
1374,5.8976,0.435893,0.140683,0.29521,5840,0.54669
1375,5.89594,0.302735,0.130733,0.172003,5840,0.54009
1376,5.8783,0.228949,0.120522,0.108427,5840,0.54108
1377,5.85433,0.181275,0.11189,0.0693853,5840,0.54422
1378,5.85276,0.157392,0.105909,0.0514832,5840,0.54434
1379,5.85082,0.149029,0.101252,0.0477762,5840,0.55027
1380,5.85316,0.145011,0.0976506,0.0473601,5840,0.55627
1381,5.84594,0.140174,0.0946411,0.0455327,5840,0.56363
1382,5.84084,0.137632,0.0924297,0.0452021,5840,0.54031
1383,5.83888,0.135218,0.0904691,0.0447492,5840,0.54987
1384,5.84048,0.133341,0.0889762,0.0443648,5840,0.5503
1385,5.8365,0.131477,0.0875223,0.0439549,5840,0.55341
1386,5.83846,0.129559,0.0861644,0.0433947,5840,0.54725
1387,5.83197,0.129202,0.0851367,0.0440654,5840,0.55996
1388,5.83592,0.128024,0.0842129,0.0438106,5840,0.55449
1389,5.83336,0.127513,0.0835407,0.0439726,5840,0.5413
1390,5.83199,0.126033,0.0825055,0.043528,5840,0.54856
1391,5.83135,0.125125,0.0816483,0.0434767,5840,0.54003
1392,5.83287,0.125145,0.0811012,0.0440435,5840,0.5445
1393,5.82955,0.12368,0.080553,0.0431271,5840,0.54865
1394,5.83039,0.123955,0.0799499,0.0440053,5840,0.5374
1395,5.82893,0.122928,0.0792981,0.04363,5840,0.5468
1396,5.83012,0.121901,0.0788879,0.0430135,5840,0.55665
1397,5.83986,0.369899,0.0905612,0.279338,6496,0.69824
1398,5.84495,0.310728,0.0874827,0.223245,6496,0.63666
1399,5.84107,0.28977,0.0853042,0.204466,6496,0.631
1400,5.84784,0.421372,0.100255,0.321117,7152,0.69998
1401,5.84912,0.192056,0.0944779,0.0975786,7152,0.66586
1402,5.84256,0.138581,0.0904254,0.0481551,7152,0.65164
1403,5.84177,0.114423,0.0871296,0.0272931,7152,0.66106
1404,5.83715,0.106708,0.0847578,0.0219505,7152,0.66359
1405,5.83484,0.10372,0.0828702,0.0208497,7152,0.67064
1406,5.83303,0.101699,0.0813268,0.0203724,7152,0.65584
1407,5.83242,0.100475,0.0803168,0.0201578,7152,0.66356
1408,5.83879,0.25788,0.102722,0.155158,7824,0.81415
1409,5.8405,0.145339,0.0969289,0.0484104,7824,0.75731
1410,5.83059,0.115147,0.0938581,0.0212886,7824,0.76574
1411,5.83466,0.111084,0.0915037,0.0195804,7824,0.75265
1412,5.83084,0.109295,0.0896781,0.0196166,7824,0.75231
1413,5.83062,0.107579,0.087931,0.0196477,7824,0.74705
1414,5.82826,0.106131,0.0867463,0.0193852,7824,0.75957
1415,5.82799,0.105309,0.0861369,0.0191716,7824,0.75449
1416,5.82825,0.104504,0.0854739,0.0190296,7824,0.75438
1417,5.82724,0.103962,0.0847755,0.0191867,7824,0.75361
1418,5.8258,0.103359,0.0841986,0.0191601,7824,0.74711
1419,5.82572,0.103032,0.083686,0.0193459,7824,0.75404
1420,5.82484,0.102345,0.0832696,0.0190753,7824,0.76361
1421,5.82619,0.102304,0.0829923,0.0193117,7824,0.76228
1422,5.82269,0.101141,0.0825731,0.0185674,7824,0.7647
1423,5.8263,0.1014,0.0823261,0.0190736,7824,0.75957
1424,5.8239,0.10135,0.0822611,0.0190885,7824,0.76236
1425,5.82228,0.10066,0.0821003,0.0185601,7824,0.76027
1426,5.82545,0.100518,0.0815563,0.0189615,7824,0.7586
1427,5.82375,0.099895,0.0812965,0.0185985,7824,0.75307
1428,5.82335,0.0999645,0.081059,0.0189055,7824,0.75643
1429,5.82353,0.100139,0.0809553,0.019184,7824,0.75903
1430,5.82216,0.0994754,0.0807588,0.0187166,7824,0.75996
1431,5.82303,0.0991396,0.0804634,0.0186762,7824,0.75901
1432,5.82257,0.099823,0.0802372,0.0195858,7824,0.76195
1433,5.82179,0.0986246,0.0800862,0.0185384,7824,0.76047
1434,5.82336,0.0992949,0.0800343,0.0192606,7824,0.75198
1435,5.82103,0.0991071,0.0798004,0.0193067,7824,0.75061
1436,5.82155,0.0988192,0.0797335,0.0190857,7824,0.74875
1437,5.82137,0.0987344,0.0796546,0.0190798,7824,0.75694
1438,5.82098,0.0982385,0.0795497,0.0186887,7824,0.76461
1439,5.82119,0.0980641,0.0794656,0.0185985,7824,0.76159
1440,5.82269,0.0979914,0.0790789,0.0189125,7824,0.77849
1441,5.82017,0.0978768,0.0791226,0.0187542,7824,0.75723
1442,5.8214,0.0978792,0.0789918,0.0188874,7824,0.76125
1443,5.82123,0.0977083,0.079152,0.0185563,7824,0.75994
1444,5.8209,0.0976608,0.07895,0.0187108,7824,0.74965
1445,5.82061,0.0973523,0.0787825,0.0185697,7824,0.74762
1446,5.8201,0.0974727,0.0788495,0.0186232,7824,0.76463
1447,5.82163,0.0969168,0.0785507,0.018366,7824,0.76902
1448,5.82001,0.0971225,0.0785273,0.0185952,7824,0.76176
1449,5.82793,0.23202,0.0955136,0.136507,8520,29.0592
1450,5.84381,0.140319,0.0941417,0.0461768,8520,0.86229
1451,5.82782,0.111353,0.0899891,0.0213638,8520,0.84088
1452,5.83143,0.106236,0.0868165,0.0194192,8520,0.84618
1453,5.82456,0.103024,0.0851426,0.0178813,8520,0.84188
1454,5.82547,0.101634,0.0836974,0.0179365,8520,0.85063
1455,5.82607,0.10232,0.0829601,0.0193595,8520,0.85084
1456,5.82516,0.0995452,0.0819587,0.0175865,8520,0.83931
1457,5.82639,0.10058,0.0819707,0.0186097,8520,0.85195
1458,5.82324,0.100615,0.0815644,0.0190508,8520,0.85032
1459,5.82449,0.100451,0.0816763,0.0187749,8520,0.84467
1460,5.8235,0.0997584,0.0816855,0.018073,8520,0.84719
1461,5.82381,0.0997858,0.0813127,0.0184731,8520,0.85137
1462,5.82181,0.0994427,0.0812804,0.0181623,8520,0.85934
1463,5.82248,0.0987508,0.0808841,0.0178667,8520,0.85724
1464,5.82399,0.0987389,0.0811825,0.0175564,8520,0.84973
1465,5.82166,0.0989027,0.0806769,0.0182258,8520,0.85677
1466,5.82129,0.0988538,0.0808555,0.0179983,8520,0.84604
1467,5.824,0.0982578,0.0804789,0.0177789,8520,0.8431
1468,5.82296,0.0988787,0.0803255,0.0185532,8520,0.84717
1469,5.82282,0.0980453,0.0801583,0.0178871,8520,0.85143
1470,5.82364,0.0985112,0.0805173,0.0179939,8520,0.85227
1471,5.82245,0.0983448,0.0801415,0.0182033,8520,0.84026
1472,5.82405,0.0986606,0.0803457,0.018315,8520,0.8473
1473,5.82051,0.0978229,0.0804392,0.0173838,8520,0.84261
1474,5.82179,0.098945,0.0804763,0.0184687,8520,0.83935
1475,5.82259,0.0974172,0.0797859,0.0176313,8520,0.846
1476,5.82186,0.0984904,0.0802655,0.0182249,8520,0.84258
1477,5.8235,0.0986472,0.0805337,0.0181135,8520,0.84025
1478,5.8245,0.0992964,0.0804562,0.0188402,8520,0.85205
1479,5.82081,0.0976621,0.0797745,0.0178876,8520,0.85289
1480,5.82091,0.0983952,0.0799298,0.0184655,8520,0.85088
1481,5.82176,0.0990104,0.0803924,0.018618,8520,0.84802
1482,5.8222,0.0996389,0.0799619,0.0196771,8520,0.84635
1483,5.82233,0.0972222,0.080004,0.0172182,8520,0.84974
1484,5.82353,0.0980769,0.0803434,0.0177335,8520,0.84889
1485,5.8214,0.0977299,0.0800232,0.0177067,8520,0.84996
1486,5.82346,0.0972476,0.0800091,0.0172385,8520,0.85053
1487,5.82267,0.0967961,0.0795714,0.0172247,8520,0.85072
1488,5.82078,0.097555,0.0798721,0.0176829,8520,0.85551
1489,5.82186,0.0975532,0.0796373,0.0179159,8520,0.85278
1490,5.83355,0.155687,0.0992659,0.056421,9256,30.558
1491,5.8337,0.121685,0.0991049,0.0225802,9256,0.94235
1492,5.82472,0.11791,0.097945,0.0199653,9256,0.95326
1493,5.82933,0.117037,0.0970857,0.0199515,9256,0.94633
1494,5.8192,0.11328,0.096678,0.0166023,9256,0.94314
1495,5.82007,0.112144,0.0958825,0.016262,9256,0.94012
1496,5.83184,0.114952,0.0938429,0.0211086,9256,0.94883
1497,5.82937,0.111448,0.0928988,0.0185488,9256,0.94114
1498,5.83034,0.10805,0.0921246,0.015925,9256,0.95301
1499,5.82815,0.108049,0.0895693,0.01848,9256,0.93674
1500,5.82029,0.108856,0.0906412,0.0182146,9256,0.94348
1501,5.82619,0.104114,0.0882809,0.0158329,9256,0.95112
1502,5.82868,0.106697,0.0886371,0.0180603,9256,0.95377
1503,5.82747,0.104603,0.0886262,0.0159763,9256,0.94464
1504,5.82329,0.103353,0.0874292,0.0159238,9256,0.94282
1505,5.82495,0.108317,0.0876573,0.0206593,9256,0.94669
1506,5.83939,0.139105,0.0963561,0.0427491,9992,1.02368
1507,5.82694,0.111779,0.0911801,0.0205989,9992,0.97021
1508,5.82806,0.105433,0.0868706,0.0185628,9992,0.96488
1509,5.82703,0.102237,0.0845623,0.0176743,9992,0.97293
1510,5.82406,0.100865,0.0833065,0.0175586,9992,0.96708
1511,5.82442,0.0999143,0.0826153,0.0172991,9992,0.9693
1512,5.82365,0.0994596,0.0821428,0.0173168,9992,0.96966
1513,5.82303,0.0989811,0.0819421,0.0170391,9992,0.97212
1514,5.82335,0.0987615,0.0818148,0.0169467,9992,0.97548
1515,5.82274,0.09865,0.0815201,0.0171298,9992,0.97322
1516,5.82339,0.0988692,0.0816044,0.0172648,9992,0.95972
1517,5.8227,0.0983723,0.0814452,0.0169271,9992,0.97429
1518,5.82341,0.098342,0.081363,0.016979,9992,0.97535
1519,5.82113,0.0985447,0.0813307,0.017214,9992,1.02986
1520,5.8234,0.098097,0.0813204,0.0167766,9992,0.97285
1521,5.82291,0.0981139,0.0811647,0.0169492,9992,0.97817
1522,5.82223,0.0980926,0.0811669,0.0169257,9992,0.97736
1523,5.82257,0.0980388,0.0810747,0.016964,9992,0.97382
1524,5.82293,0.0980289,0.0811835,0.0168454,9992,0.97357
1525,5.82458,0.0988477,0.0814406,0.0174071,9992,0.9699
1526,5.82186,0.098391,0.0813646,0.0170264,9992,0.97114
1527,5.83577,0.147664,0.090972,0.0566919,10736,1.15064
1528,5.83171,0.110993,0.0883448,0.022648,10736,1.06788
1529,5.82854,0.107335,0.085734,0.0216008,10736,1.06377
1530,5.82779,0.106384,0.0843908,0.0219937,10736,1.07583
1531,5.82928,0.104384,0.0838559,0.0205283,10736,1.07026
1532,5.82573,0.103207,0.0834169,0.01979,10736,1.06565
1533,5.82599,0.103372,0.0833498,0.0200219,10736,1.06829
1534,5.82684,0.10211,0.0830146,0.0190952,10736,1.07541
1535,5.8261,0.102096,0.0829023,0.0191937,10736,1.06911
1536,5.82604,0.101304,0.0827189,0.0185848,10736,1.06867
1537,5.82579,0.101556,0.0824651,0.0190904,10736,1.08031
1538,5.82685,0.101764,0.082508,0.0192561,10736,1.0679
1539,5.82647,0.101601,0.0825216,0.0190797,10736,1.06742
1540,5.82537,0.10157,0.0826471,0.0189228,10736,1.08814
1541,5.82746,0.101432,0.082719,0.0187125,10736,1.07737
1542,5.82516,0.101038,0.0824045,0.0186331,10736,1.07685
1543,5.82742,0.101118,0.0825595,0.0185583,10736,1.07391
1544,5.82512,0.101276,0.0824588,0.0188176,10736,1.07458
1545,5.82788,0.10201,0.0823995,0.0196102,10736,1.07135
1546,5.82642,0.101036,0.0828754,0.0181603,10736,1.07944
1547,5.82687,0.101682,0.082823,0.018859,10736,1.07977
1548,5.8251,0.100789,0.0821969,0.0185926,10736,1.07867
1549,5.8265,0.10124,0.0825641,0.0186762,10736,1.07199
1550,5.82616,0.100815,0.0826473,0.0181677,10736,1.07503
1551,5.826,0.101386,0.0824168,0.018969,10736,1.07444
1552,5.82492,0.101063,0.0823862,0.0186764,10736,1.08373
1553,5.82662,0.100868,0.0824072,0.0184612,10736,1.06825
1554,5.82485,0.100758,0.0823012,0.0184568,10736,1.07286
1555,5.82727,0.100497,0.0822975,0.0181998,10736,1.06913
1556,5.82534,0.10039,0.0821715,0.018218,10736,1.07551
1557,5.82718,0.100826,0.0822005,0.0186255,10736,1.07994
1558,5.82553,0.100669,0.0822519,0.0184175,10736,1.08035
1559,5.82607,0.100708,0.0822308,0.0184773,10736,1.07703
1560,5.82716,0.100767,0.0821324,0.0186349,10736,1.08584
1561,5.82597,0.100545,0.0822594,0.0182855,10736,1.08545
1562,5.82602,0.100468,0.0821592,0.0183085,10736,1.07563
1563,5.82589,0.101217,0.0821786,0.0190384,10736,1.07475
1564,5.82649,0.100827,0.0822438,0.0185835,10736,1.07189
1565,5.82568,0.100748,0.0823078,0.0184405,10736,1.08316
1566,5.82594,0.100097,0.0820527,0.0180444,10736,1.08043
1567,5.82537,0.100054,0.0821901,0.0178636,10736,1.06799
1568,5.83559,0.120566,0.0905262,0.0300399,11528,40.5393
1569,5.82933,0.106123,0.0873572,0.0187661,11528,1.16736
1570,5.82968,0.103242,0.0858997,0.0173425,11528,1.15388
1571,5.82903,0.101858,0.0846151,0.0172424,11528,1.15842
1572,5.82959,0.10237,0.0847281,0.0176417,11528,1.15636
1573,5.82938,0.102832,0.0850235,0.0178089,11528,1.15578
1574,5.84441,0.180317,0.0965064,0.0838104,12328,1.34123
1575,5.83317,0.131882,0.0962807,0.0356015,12328,1.2537
1576,5.83653,0.119297,0.0943889,0.0249077,12328,1.25361
1577,5.83492,0.116991,0.0932256,0.0237651,12328,1.26246
1578,5.83769,0.129048,0.0966836,0.0323643,13128,1.38549
1579,5.83912,0.131602,0.0962254,0.0353762,13928,1.48404
1580,5.83729,0.206337,0.0988309,0.107506,14736,1.5677
1581,5.83887,0.12071,0.0963229,0.0243872,14736,1.47966
1582,5.83142,0.111128,0.0915075,0.0196209,14736,1.47799
1583,5.82998,0.107694,0.0886439,0.0190502,14736,1.47243
1584,5.82852,0.105611,0.087274,0.0183366,14736,1.47475
1585,5.82841,0.105682,0.0871359,0.0185463,14736,1.48864
1586,5.82832,0.105111,0.0864051,0.0187059,14736,1.47265
1587,5.83619,0.13549,0.092694,0.0427957,15544,1.65919
1588,5.83491,0.140704,0.0952928,0.0454107,16352,1.72185
1589,5.83226,0.110401,0.0913556,0.0190452,16352,1.59496
1590,5.83159,0.107154,0.0893258,0.0178282,16352,1.5963
1591,5.83034,0.105836,0.0885927,0.0172428,16352,1.60013
1592,5.82941,0.104799,0.0878396,0.0169596,16352,1.6636
1593,5.8289,0.103944,0.0869965,0.0169473,16352,1.59976
1594,5.82926,0.103666,0.0869081,0.0167575,16352,1.60636
1595,5.82876,0.103423,0.0867906,0.0166322,16352,1.59863
1596,5.82861,0.103371,0.0867678,0.0166036,16352,1.61303
1597,5.82905,0.103017,0.0865435,0.0164735,16352,1.60643
1598,5.829,0.103283,0.0867073,0.0165756,16352,1.61427
1599,5.82876,0.103227,0.0866771,0.0165495,16352,1.60691
1600,5.8281,0.102941,0.0864437,0.0164975,16352,1.60762
1601,5.82872,0.103053,0.0865193,0.0165335,16352,1.61304
1602,5.82846,0.103178,0.0866552,0.0165228,16352,1.61169
1603,5.82919,0.102974,0.0864678,0.0165058,16352,1.61295
1604,5.82772,0.102934,0.0864528,0.0164812,16352,1.62624
1605,5.82948,0.103102,0.0866,0.0165023,16352,1.60536
1606,5.82792,0.10289,0.086482,0.0164084,16352,1.60634
1607,5.82932,0.102731,0.0862235,0.0165079,16352,1.6059
1608,5.82796,0.102657,0.0861935,0.0164636,16352,1.61255
1609,5.82879,0.102765,0.0862252,0.01654,16352,1.61647
1610,5.82743,0.102547,0.0861065,0.0164405,16352,1.61301
1611,5.83303,0.139319,0.0999004,0.0394182,17192,1.81087
1612,5.83164,0.116931,0.0973407,0.01959,17192,1.70845
1613,5.82842,0.113888,0.0954906,0.018397,17192,1.70845
1614,5.82768,0.111759,0.0939738,0.017785,17192,1.70918
1615,5.82656,0.110631,0.0931636,0.017467,17192,1.71196
1616,5.82609,0.110282,0.0929053,0.0173767,17192,1.70742
1617,5.82619,0.110198,0.0927527,0.0174456,17192,1.71515
1618,5.82605,0.109951,0.0926842,0.0172671,17192,1.70993
1619,5.82565,0.10984,0.0924959,0.0173441,17192,1.71571
1620,5.82588,0.10963,0.0924274,0.0172025,17192,1.71491
